id,created_at,text
854120690043301888,2017-04-17 23:53:35,"b'I wish @amazonecho would whisper back when I whisper at her to turn the lights off rather than use her full voice to say ""ok"".'"
854114513809014784,2017-04-17 23:29:03,"b""#JustAsk  Why do you advertise on O'Reilly and brietbart? You support sexual predators? https://t.co/j37z6ush70"""
854110125807685632,2017-04-17 23:11:37,"b'RT @amazonecho: #JustAsk to set timers, cancel timers, and do so much more using just your voice with the Amazon Echo. https://t.co/DlVsMiE\xe2\x80\xa6'"
854109312905613312,2017-04-17 23:08:23,b'Timeless Adventure: Time traveling adventure game. Go back in time to save the world! https://t.co/K8aPk3c5jB #Alexa #AmazonEcho\n\n\xe2\x80\x94 Alexa \xe2\x80\xa6'
854109041651404800,2017-04-17 23:07:18,b'RT @ken_sugar: \xe7\xb1\xb3\xe3\x83\x89\xe3\x83\xa9\xe3\x83\x9e\xe3\x80\x8e#MrRobot\xe3\x80\x8f\xe3\x81\xa7\xe3\x80\x81\xe3\x83\xa1\xe3\x83\xaa\xe3\x83\xab\xe3\x83\xbb\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x97\xe5\xa8\x98\xe3\x82\xb0\xe3\x83\xac\xe3\x82\xa4\xe3\x82\xb9\xe3\x83\xbb\xe3\x82\xac\xe3\x83\x9e\xe3\x83\xbc\xe6\xbc\x94\xe3\x81\x98\xe3\x82\x8b\xe5\xad\xa4\xe7\x8b\xac\xe3\x81\xaaFBI\xe6\x8d\x9c\xe6\x9f\xbb\xe5\xae\x98\xe3\x83\x89\xe3\x83\xa0\xe3\x81\x8c #Alexa\xef\xbc\x88#AmazonEcho\xef\xbc\x89\xe3\x81\xab\xe8\xaa\x9e\xe3\x82\x8a\xe3\x81\x8b\xe3\x81\x91\xe3\x82\x8b\xe3\x82\xb7\xe3\x83\xbc\xe3\x83\xb3\xe3\x81\x8c\xe5\x88\x87\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xa6\xe6\xb3\xa3\xe3\x81\x91\xe3\x82\x8b\xe3\x80\x82\nhttps://t.co/wFlPKWsK66\n\xc2\xa9 2016 Unive\xe2\x80\xa6'
854108500972228609,2017-04-17 23:05:09,b'RT @alexaskillstore: Timeless Adventure: Time traveling adventure game. Go back in time to save the world! https://t.co/y6ObkYhFG9 #Alexa #\xe2\x80\xa6'
854108009928306688,2017-04-17 23:03:12,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854107618301812736,2017-04-17 23:01:39,b'Timeless Adventure: Time traveling adventure game. Go back in time to save the world! https://t.co/y6ObkYhFG9 #Alexa #AmazonEcho'
854107365695729664,2017-04-17 23:00:39,b'Audio branding trend for advertisers as reflected through @BurgerKing via @adage #digitalmarketing #AmazonEcho\xe2\x80\xa6 https://t.co/4mhwCPs9Er'
854106255769559040,2017-04-17 22:56:14,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854105798238236678,2017-04-17 22:54:25,"b'.@amazonecho ...although it is pretty cute to hear ""Awexa? Pway Bawbie Girl on Spotify"" all confident and excited.'"
854105617224667136,2017-04-17 22:53:42,"b'We stupidly taught the 5-year-old to play ""Barbie Girl"" on our @amazonecho so guess what\'s been stuck in my head fo\xe2\x80\xa6 https://t.co/cTKy1PkpF8'"
854104334665220096,2017-04-17 22:48:36,"b""und vorallem: 'hoert und schreibt mit'!  https://t.co/tMOepxbaL7 https://t.co/8PDEyfgcH8"""
854104297444827136,2017-04-17 22:48:27,b'#NationalHaikuPoetryDay?! \n\nWe love #IoT\nFollow &amp; tweet us to win\n#AmazonEcho\n\nTweet your IoT wish w #CayenneWish!\xe2\x80\xa6 https://t.co/RuDESfvMH3'
854103446336753664,2017-04-17 22:45:04,b'RT @revelation_book: How to Listen to and Delete Every Voice Recording Saved by #AmazonEcho - Breitbart. #privacy #amazon https://t.co/gIVt\xe2\x80\xa6'
854103214915977217,2017-04-17 22:44:09,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854103066760622080,2017-04-17 22:43:34,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854103025811677185,2017-04-17 22:43:24,b'How to Listen to and Delete Every Voice Recording Saved by #AmazonEcho - Breitbart. #privacy #amazon https://t.co/gIVtTmPaRR'
854100414987456515,2017-04-17 22:33:02,b'Kevo: Control your Kevo Smart Locks and check their status. https://t.co/RW0uraCY5A #Alexa #AmazonEcho\n\n\xe2\x80\x94 Alexa Skills Store (alexaskillst\xe2\x80\xa6'
854099168742256640,2017-04-17 22:28:04,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854099048487407616,2017-04-17 22:27:36,b'Why does Amazon and @JeffBezos support a hate website and a sexual predator channel? #GrabYourWallet @Twitter \xe2\xac\x87 https://t.co/Y15IvlUiur'
854095387249881088,2017-04-17 22:13:03,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854094319640248320,2017-04-17 22:08:48,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854092959003717632,2017-04-17 22:03:24,b'Kevo: Control your Kevo Smart Locks and check their status. https://t.co/K4mrMSgBlb #Alexa #AmazonEcho'
854092696033656832,2017-04-17 22:02:21,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854092209729220608,2017-04-17 22:00:25,"b'The sudden rise of the headless #AI\nhttps://t.co/VRU2WwQaF6\nby JENSENHARRIS\n#Alexa #GoogleHome #AmazonEcho \n""Bots\xe2\x80\xa6 https://t.co/E887NdzM2K'"
854092047032229888,2017-04-17 21:59:46,"b'The sudden rise of the headless #AI\nhttps://t.co/ozP6Z2Fc2h\nby @JENSENHARRIS\n#Alexa #GoogleHome #AmazonEcho \n""Bots\xe2\x80\xa6 https://t.co/wjolycMfUw'"
854090963563585536,2017-04-17 21:55:28,"b""Don't forget about the #IoT contest! Follow &amp; tweet your #automation idea &amp; #CayenneWish to win an #AmazonEcho!\xe2\x80\xa6 https://t.co/GDZ8ZQgWnT"""
854090428223807488,2017-04-17 21:53:20,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854087976674000896,2017-04-17 21:43:36,b'A scaleable whole #homeautomation system that works in harmony with your favourite #smart products.\n\n#Nest #Sonos\xe2\x80\xa6 https://t.co/zAkWWcWGut'
854086747600408576,2017-04-17 21:38:43,b'The latest Planet Emerson Weekly News! https://t.co/cTMynd3MHn Thanks to @SeegeVega @amazonecho @samhughes88 #lowcode #cannabis'
854086502166347776,2017-04-17 21:37:44,b'Amplify your story with #VAUX Thoughtfully designed. Learn more: https://t.co/39st4Q2ogA https://t.co/kNFiZpfH7O'
854083726720069632,2017-04-17 21:26:43,b'RT @amazonecho: Help respect boundaries. #JustAsk Alexa to control smart home with the Echo Dot for $49.99 https://t.co/IYll5zEZm4'
854082848088879105,2017-04-17 21:23:13,"b""RT @anoushkavaswani: Latest newsletter covering everything @BurgerKing vs. the @GoogleHomeNews to @amazonecho's distro strategy here: https\xe2\x80\xa6"""
854082141751312384,2017-04-17 21:20:25,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854081544423702530,2017-04-17 21:18:02,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854081305633488896,2017-04-17 21:17:05,"b""@amazonecho I don't know, that seems like a lot for a pizza."""
854081212343873540,2017-04-17 21:16:43,b'RT @Chiefy009: So nobody has an #AmazonEcho ?'
854080988770701314,2017-04-17 21:15:50,b'So nobody has an #AmazonEcho ?'
854077815490318336,2017-04-17 21:03:13,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854077471490273280,2017-04-17 21:01:51,b'The daily antics of my wife. \xf0\x9f\x8d\x95 #bythings #acreativedc #alexa #amazonecho https://t.co/WBymtVRhC2'
854077265734504448,2017-04-17 21:01:02,b'.@Hearst enters into voice-intelligence publishing by partnering @O_Magazine with @amazonecho. https://t.co/jCppPgdlU4 #medianews'
854075642673057792,2017-04-17 20:54:35,"b'@sezshwon @amazonecho @IFTTT Hi Sean @sezshwon, No date yet but we are working very hard at bringing compatibility\xe2\x80\xa6 https://t.co/fqo1cUGRhp'"
854073118721269761,2017-04-17 20:44:34,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854071397567651840,2017-04-17 20:37:43,b'RT @ScartyLaFlame: Hey @ReggieMillerTNT I liked your commercial so much that I made my own version let me know what you think @Seal @amazon\xe2\x80\xa6'
854071105908129792,2017-04-17 20:36:34,"b""[Right Wing Daily] Amazon's artificial\xe2\x80\xa6 https://t.co/Q8mBVfiTlH #Tech #Alexa #AmazonEcho #artificialintelligence\xe2\x80\xa6 https://t.co/0wbZEvcsJ5"""
854070877419323392,2017-04-17 20:35:39,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854070596652724226,2017-04-17 20:34:32,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854070160449253378,2017-04-17 20:32:48,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854070041368645632,2017-04-17 20:32:20,"b'@TastingTable @amazonecho You can also ask it for temperatures. I always forget and so it\'s awesome to ask, ""Alexa\xe2\x80\xa6 https://t.co/KSnM8dLpLM'"
854069849177436161,2017-04-17 20:31:34,"b'RT amazonecho ""RT TastingTable: 6 reasons why you should really have an amazonecho in your kitchen: \xe2\x80\xa6 https://t.co/FTi6ZKL0tQ""'"
854069786862661632,2017-04-17 20:31:19,b'amazonecho: RT TastingTable: 6 reasons why you should really have an amazonecho in your kitchen: \xe2\x80\xa6 https://t.co/FTi6ZKL0tQ'
854069396964298752,2017-04-17 20:29:46,b'RT TastingTable: 6 reasons why you should really have an amazonecho in your kitchen: https://t.co/Krs140k1NN https://t.co/qbexY30hQZ'
854069220929413120,2017-04-17 20:29:04,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854069184518606848,2017-04-17 20:28:56,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854069106894544896,2017-04-17 20:28:37,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854069106777174016,2017-04-17 20:28:37,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854068931987992581,2017-04-17 20:27:55,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854068864916877312,2017-04-17 20:27:39,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854068805395505156,2017-04-17 20:27:25,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854068538671325184,2017-04-17 20:26:22,b'RT @thedavedev: New Alexa Podcast Ep12 - Alexa Skill Certification w/ Sameer Lalwani https://t.co/5lMhjpwv9V #Alexadevs #AmazonEcho #SmartH\xe2\x80\xa6'
854068108029550592,2017-04-17 20:24:39,b'why is pizza thru Amazon $50 https://t.co/w2NkXOqqIP'
854067069142392832,2017-04-17 20:20:31,b'RT @katambrose1: My sister asked Alexa if the government was listening to their conversations and she shut off! \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #alexa #hilarious #Amazo\xe2\x80\xa6'
854066810056060929,2017-04-17 20:19:29,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854066518660755456,2017-04-17 20:18:20,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854066498721206272,2017-04-17 20:18:15,b'My sister asked Alexa if the government was listening to their conversations and she shut off! \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #alexa #hilarious #AmazonEcho'
854066148991696898,2017-04-17 20:16:52,b'A must read for anyone dipping their #AI toes into the #voicefirst space. #GoogleHome #alexa #AmazonEcho https://t.co/9B0c9Nb0K0'
854065963465093120,2017-04-17 20:16:08,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854065048179920896,2017-04-17 20:12:29,b'RT @mylestoned: Could it be? #AmazonEcho #voicefirst https://t.co/lznvhQph7K'
854065047420764160,2017-04-17 20:12:29,"b""RT @l_like_poo: #GoogleHome #AmazonEcho Look who isn't talking: Why Canadians are being left behind in the voice-activated tech wars https:\xe2\x80\xa6"""
854064708617469954,2017-04-17 20:11:08,b'Could it be? #AmazonEcho #voicefirst https://t.co/lznvhQph7K'
854064373576454144,2017-04-17 20:09:49,"b""#GoogleHome #AmazonEcho Look who isn't talking: Why Canadians are being left behind in the voice-activated tech wars https://t.co/8U09sCA83g"""
854063062113857536,2017-04-17 20:04:36,"b""@amazonecho I'm giving up my prime because you won't https://t.co/WI3oqOQna4"""
854062241045458944,2017-04-17 20:01:20,b'Watch @alexellisuk tour of FaaS @YouTube - https://t.co/QwkRrBkU7h - showing serverless functions on @docker includ\xe2\x80\xa6 https://t.co/FzOMpyCkIE'
854062014603423745,2017-04-17 20:00:26,"b'RT @voicebotai: .#AmazonEcho microphone hardware now available to 3rd parties, cannibalizes revenue, but they get more back. https://t.co/n\xe2\x80\xa6'"
854061494606196736,2017-04-17 19:58:22,"b'.#AmazonEcho microphone hardware now available to 3rd parties, cannibalizes revenue, but they get more back. https://t.co/n95I9Y3PPx'"
854060856837120000,2017-04-17 19:55:50,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854059668112424960,2017-04-17 19:51:07,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854059614920429568,2017-04-17 19:50:54,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854059020650524672,2017-04-17 19:48:32,"b'This may be new and improved, but my score for today still sucked. :-) https://t.co/5Nhu7IIwtz'"
854056910743621632,2017-04-17 19:40:09,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854056816870924288,2017-04-17 19:39:47,"b'Hey @ImpTraining, my @amazonecho has a new skill...#FirstAid! https://t.co/KC18bQPMfz'"
854056224626794498,2017-04-17 19:37:26,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854055583716057088,2017-04-17 19:34:53,b'RT @thedavedev: Amazon opens up Alexa\xe2\x80\x99s microphone and voice processing technology to hardware makers | Geekwire https://t.co/Jn0pxk6RfN #A\xe2\x80\xa6'
854055282133151744,2017-04-17 19:33:41,"b'RT @amazonecho: Try the new and improved Jeopardy! skill for Alexa. Just say \xe2\x80\x9cAlexa, play Jeopardy!\xe2\x80\x9d Find more skills at https://t.co/bFr0S\xe2\x80\xa6'"
854054974980071425,2017-04-17 19:32:28,b'@amazonecho 50 bucks for a pizza? Seems steep......'
854054011649093632,2017-04-17 19:28:38,"b'RT @LumaHome: WiFi Smarter: Use your voice to both pause &amp; resume your WiFi. When Alexa (@amazonecho) met Luma, WiFi got easier. https://t.\xe2\x80\xa6'"
854051649643585536,2017-04-17 19:19:15,b'@actn @amazonecho The real question is who all is listening via echo???\xf0\x9f\x98\xb1\xf0\x9f\xa4\x94'
854051391123468288,2017-04-17 19:18:13,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854051368914612225,2017-04-17 19:18:08,b'RT @HealthcareWen: @nmanaloto @jholtzman @AARP @innovationat50 @VentureValkyrie @JoAnn_Jenkins @CatchTheBaby @sanjaykhurana @adrane @Richar\xe2\x80\xa6'
854050397211815937,2017-04-17 19:14:16,"b'Breaking: Demand for Amazon Echo dot somehow related to global spike in price of pizza, per this tweet. https://t.co/86iWOrn8DR'"
854050386575065089,2017-04-17 19:14:14,"b'RT @bretkinsella: 258M in US using #AmazonEcho and #GoogleHome in 2020, new Gartner and Voicebot research https://t.co/2GjfcZHyCZ'"
854049902678114304,2017-04-17 19:12:18,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854049697639444480,2017-04-17 19:11:30,"b'RT @bretkinsella: 258M in US using #AmazonEcho and #GoogleHome in 2020, new Gartner and Voicebot research https://t.co/2GjfcZHyCZ'"
854048277209239553,2017-04-17 19:05:51,"b'@amazonecho  The technology is already there, why not use it for saving lives? https://t.co/ryMYqUY0ss'"
854047089977942017,2017-04-17 19:01:08,b'.@amazonecho Could save valuable minutes as someone tries to fumble with their phone and dial 911. Instead they cou\xe2\x80\xa6 https://t.co/o1Rpyzc3KZ'
854047031282855941,2017-04-17 19:00:54,b'RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854046840932753413,2017-04-17 19:00:08,b'RT @nenasmall08: My new favorite name: Alexa \xf0\x9f\x98\x80\n#AmazonEcho'
854046810586873856,2017-04-17 19:00:01,b'#Alexa #eastereggs https://t.co/dYOwArQWxI #AmazonEcho #EchoDot #humor #AlexaBliss #smarthome #IoT https://t.co/XrnfivqqmH'
854046718148718594,2017-04-17 18:59:39,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854046677975617536,2017-04-17 18:59:30,b'My new favorite name: Alexa \xf0\x9f\x98\x80\n#AmazonEcho'
854046300878368768,2017-04-17 18:58:00,"b'.@amazonecho or anyone actually. Phones can pair w/ watches &amp; cars to call, not Alexa? Imagine 911 operator giving CPR instruction over echo'"
854043890407669760,2017-04-17 18:48:25,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854043534646587393,2017-04-17 18:47:00,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854042797061660673,2017-04-17 18:44:04,b'RT @hagbrd23: Hey @amazon bitte h\xc3\xb6rt mit der alexa Werbung auf\xf0\x9f\x98\xa8meine springt immer an. Arrrrrrggghhhhhh #AmazonEcho #echo'
854042299013181441,2017-04-17 18:42:06,b'RT @BourseetTrading: \xe2\x9a\xa1\xef\xb8\x8fIs #Amazon Dreaming of Challenging #IBM\xe2\x80\x99s #Watson\xe2\x9d\x93\n#Alexa #AmazonEcho #IoT #defstar5 #makeyourownlane #Mpgvip \n\xe2\x8f\xa9http\xe2\x80\xa6'
854041855666917378,2017-04-17 18:40:20,b'RT @danrusso: .@IKEA is now in smart lighting. US date? Integrate with @amazonecho ? My #Alexa is underutilized w/out smart lights https://\xe2\x80\xa6'
854041748552732672,2017-04-17 18:39:54,b'Hey @amazon bitte h\xc3\xb6rt mit der alexa Werbung auf\xf0\x9f\x98\xa8meine springt immer an. Arrrrrrggghhhhhh #AmazonEcho #echo'
854041616809689091,2017-04-17 18:39:23,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854041184389316608,2017-04-17 18:37:40,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854040833204420608,2017-04-17 18:36:16,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854038612924538880,2017-04-17 18:27:27,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854038297219399684,2017-04-17 18:26:11,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854037577640300544,2017-04-17 18:23:20,b'RT @thedavedev: New Alexa Podcast Ep12 - Alexa Skill Certification w/ Sameer Lalwani https://t.co/5lMhjpwv9V #Alexadevs #AmazonEcho #SmartH\xe2\x80\xa6'
854037084281069570,2017-04-17 18:21:22,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854036969461907456,2017-04-17 18:20:55,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854036887270555650,2017-04-17 18:20:35,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854036828260896768,2017-04-17 18:20:21,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854036651588280323,2017-04-17 18:19:39,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854036567635226624,2017-04-17 18:19:19,b'alexadevs: RT Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/mQ7j7EWhfQ \xe2\x80\xa6'
854036505697804290,2017-04-17 18:19:04,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854035338951630848,2017-04-17 18:14:26,b'RT @getsmarthotel: Newest Food Ordering Feature for #AmazonAlexa #AmazonEcho allows hotel guests to order from their rooms #hospitality htt\xe2\x80\xa6'
854035253928787968,2017-04-17 18:14:06,"b'RT @Woffer91: Hey @pocketcasts , will there be a pocket casts skill for @amazonecho (in germany)?\nThis would be great:)'"
854033025704833024,2017-04-17 18:05:15,b'@PMMarketer We should team up. I can create the @amazonecho skill and you guys do the #marketing    Texas for the win!!!  \xf0\x9f\x96\xb2'
854031998154887170,2017-04-17 18:01:10,b'Petition for @EA and @bioware to partner  with @amazonecho so I can have my own personal SAM Node \xf0\x9f\x99\x82\xf0\x9f\x99\x82 #justathought'
854031925031428096,2017-04-17 18:00:52,b'@amazonecho How can I program Alexa to alert authorities or family in an emergency?'
854031733200752642,2017-04-17 18:00:06,b'Die Smart Home Steckdose TP Link HS110 im Test! #AmazonEcho #Alexa #Tp-Link #HS110 https://t.co/XPzlpxnrrC'
854029653408960514,2017-04-17 17:51:51,b'RT @getsmarthotel: Newest Food Ordering Feature for #AmazonAlexa #AmazonEcho allows hotel guests to order from their rooms #hospitality htt\xe2\x80\xa6'
854029202487685120,2017-04-17 17:50:03,"b'#CIA, set a timer for ten minutes. https://t.co/hmUkoH1LnF'"
854029187723558912,2017-04-17 17:50:00,b'Want To Know How To Listen What Amazon Echo Has Heard? Here\xe2\x80\x99s How\n#Amazon #AmazonEcho #Technology #Learning https://t.co/1mcfHcC2ID'
854029094983524356,2017-04-17 17:49:37,b'Newest Food Ordering Feature for #AmazonAlexa #AmazonEcho allows hotel guests to order from their rooms #hospitality https://t.co/lR3gNMhMIw'
854028538353242113,2017-04-17 17:47:25,b'@AHLA @AAHOA @amazonecho Lawdy No. Kill Resort Fees. #KillResortFees'
854028508544344065,2017-04-17 17:47:18,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854027991919276032,2017-04-17 17:45:15,b'6 reasons why you should really have an amazonecho in your kitchen: https://t.co/aTcHp1DLr5 https://t.co/xPoVVTYZe9'
854027576427388929,2017-04-17 17:43:35,b'6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6'
854027468310814721,2017-04-17 17:43:10,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854026730159300612,2017-04-17 17:40:14,b'RT @thedavedev: New Alexa Podcast Ep12 - Alexa Skill Certification w/ Sameer Lalwani https://t.co/5lMhjpwv9V #Alexadevs #AmazonEcho #SmartH\xe2\x80\xa6'
854025208948293634,2017-04-17 17:34:11,b'RT @Apprenda: Using the @amazonecho to Support Continuous Integration Builds - Part 1 https://t.co/BbalMH8evf By @austinlparker https://t.c\xe2\x80\xa6'
854024910850732032,2017-04-17 17:33:00,b'RT @Werner: The new Echosim\xe2\x80\x99s Developer Console is awesome. #alexa #AmazonEcho #VoiceDesign https://t.co/OsuehjKbLy https://t.co/Xao2rBpmI2'
854024453910441985,2017-04-17 17:31:11,b'@amazonecho https://t.co/xCfUzAF3nb'
